,Unnamed: 0,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Check,Month,Year,Day_Perc_Change,Trend,Bollinger,std_dev,std_2,middle,upper,lower
182,182,HEROMOTOCO,EQ,2018-02-02,3732.95,3729.7,3752.45,3612.7,3620.0,3623.45,3664.6,469510,1720568318.55,38623,278266,59.27,ok,2,2018,-2.9333369051286478,Negative,3627.9964285714273,77.42819253993486,154.8563850798697,3627.9964285714273,3705.4246211113623,3550.5682360314922
183,183,HEROMOTOCO,EQ,2018-02-05,3623.45,3598.0,3662.6,3550.05,3655.65,3636.4,3615.29,319150,1153819339.3,37416,181651,56.92,ok,2,2018,0.3573941961390492,Slight or No change,3628.5392857142842,9.157032816465195,18.31406563293039,3628.5392857142842,3637.6963185307495,3619.382252897819
184,184,HEROMOTOCO,EQ,2018-02-06,3636.4,3527.3,3564.8,3450.0,3539.5,3541.85,3528.2,442426,1560965836.4,52602,240831,54.43,ok,2,2018,-2.6000989990100143,Negative,3625.37857142857,66.85694616120553,133.71389232241106,3625.37857142857,3692.2355175897756,3558.5216252673645
185,185,HEROMOTOCO,EQ,2018-02-07,3541.85,3618.9,3620.0,3542.5,3562.0,3566.4,3573.09,336709,1203090815.15,47613,178023,52.87,ok,2,2018,0.6931405903694454,Slight positive,3625.3464285714276,17.35947147820764,34.71894295641528,3625.3464285714276,3642.705900049635,3607.98695709322
186,186,HEROMOTOCO,EQ,2018-02-08,3566.4,3570.0,3615.95,3555.0,3574.45,3582.2,3587.22,325607,1168024966.2,36399,168262,51.68,ok,2,2018,0.4430237774786905,Slight or No change,3624.549999999999,11.172287142858654,22.344574285717307,3624.549999999999,3635.7222871428576,3613.37771285714
187,187,HEROMOTOCO,EQ,2018-02-09,3582.2,3536.8,3576.35,3530.1,3545.5,3546.1,3551.58,604849,2148171598.35,46400,516338,85.37,ok,2,2018,-1.0077605940483458,Negative,3621.4321428571416,25.526554800885226,51.05310960177045,3621.4321428571416,3646.9586976580267,3595.9055880562564
188,188,HEROMOTOCO,EQ,2018-02-12,3546.1,3566.0,3616.7,3545.5,3615.25,3611.9,3599.8,385092,1386255502.05,30228,289190,75.1,ok,2,2018,1.8555596288880816,Positive,3622.0714285714275,46.52762620210079,93.05525240420158,3622.0714285714275,3668.599054773528,3575.543802369327
189,189,HEROMOTOCO,EQ,2018-02-14,3611.9,3620.4,3624.0,3562.65,3599.5,3596.05,3595.37,315246,1133425138.7,37781,216741,68.75,ok,2,2018,-0.43882721005564784,Slight or No change,3619.646428571428,11.20764248190029,22.41528496380058,3619.646428571428,3630.854071053328,3608.4387860895276
190,190,HEROMOTOCO,EQ,2018-02-15,3596.05,3565.0,3575.0,3520.0,3525.1,3527.25,3546.76,221710,786351806.05,17375,122987,55.47,ok,2,2018,-1.9132103279987824,Negative,3611.1999999999994,48.648946545661104,97.29789309132221,3611.1999999999994,3659.8489465456605,3562.551053454338
191,191,HEROMOTOCO,EQ,2018-02-16,3527.25,3549.0,3549.8,3485.0,3494.25,3494.2,3513.65,219454,771085597.2,19799,134064,61.09,ok,2,2018,-0.9369905733928708,Slight negative,3605.6999999999994,23.36987911828259,46.73975823656518,3605.6999999999994,3629.0698791182817,3582.330120881717
192,192,HEROMOTOCO,EQ,2018-02-19,3494.2,3502.0,3519.35,3442.0,3479.8,3465.7,3473.05,246616,856510138.45,19574,147262,59.71,ok,2,2018,-0.8156373418808259,Slight negative,3593.124999999999,20.152543263903404,40.30508652780681,3593.124999999999,3613.2775432639023,3572.972456736096
193,193,HEROMOTOCO,EQ,2018-02-20,3465.7,3466.0,3518.0,3443.25,3499.0,3477.45,3492.33,340087,1187695316.0,22913,238998,70.28,ok,2,2018,0.3390368468130456,Slight or No change,3578.0964285714276,8.308504679158887,16.617009358317773,3578.0964285714276,3586.4049332505865,3569.7879238922687
194,194,HEROMOTOCO,EQ,2018-02-21,3477.45,3517.8,3517.8,3460.0,3505.0,3490.75,3483.07,266352,927723186.5,29195,179200,67.28,ok,2,2018,0.3824641619577518,Slight or No change,3563.760714285713,9.404520189963796,18.80904037992759,3563.760714285713,3573.165234475677,3554.3561940957493
195,195,HEROMOTOCO,EQ,2018-02-22,3490.75,3484.0,3499.3,3458.7,3471.05,3481.2,3478.07,434663,1511787762.25,34587,301132,69.28,ok,2,2018,-0.2735801761799106,Slight or No change,3545.7785714285706,6.752869760584171,13.505739521168342,3545.7785714285706,3552.5314411891545,3539.0257016679866
196,196,HEROMOTOCO,EQ,2018-02-23,3481.2,3483.4,3508.0,3455.0,3494.75,3494.7,3484.18,142023,494833191.6,13393,67689,47.66,ok,2,2018,0.3877973112719646,Slight or No change,3536.582142857142,9.545941546195799,19.091883092391598,3536.582142857142,3546.128084403338,3527.036201310946
197,197,HEROMOTOCO,EQ,2018-02-26,3494.7,3519.0,3549.95,3500.4,3541.9,3537.85,3536.93,361326,1277984441.2,23243,268792,74.39,ok,2,2018,1.2347268721206506,Positive,3529.542857142856,30.511657608248974,61.02331521649795,3529.542857142856,3560.054514751105,3499.031199534607
198,198,HEROMOTOCO,EQ,2018-02-27,3537.85,3573.1,3593.95,3545.0,3584.85,3585.5,3577.8,320893,1148091249.85,55741,198730,61.93,ok,2,2018,1.3468632078804887,Positive,3532.6607142857133,33.69363812357397,67.38727624714794,3532.6607142857133,3566.3543524092875,3498.967076162139
199,199,HEROMOTOCO,EQ,2018-02-28,3585.5,3525.0,3613.0,3525.0,3588.25,3596.7,3591.21,362559,1302026649.3,43079,211823,58.42,ok,2,2018,0.3123692650955245,Slight or No change,3534.8249999999985,7.919595949413248,15.839191898826495,3534.8249999999985,3542.7445959494116,3526.9054040505853
200,200,HEROMOTOCO,EQ,2018-03-01,3596.7,3575.0,3596.95,3565.15,3580.0,3576.9,3576.35,200696,717758272.8,17603,128814,64.18,ok,3,2018,-0.5505046292434645,Slight negative,3534.4464285714275,14.00071426756564,28.00142853513128,3534.4464285714275,3548.4471428389934,3520.4457143038617
201,201,HEROMOTOCO,EQ,2018-03-05,3576.9,3578.0,3581.9,3535.0,3570.0,3556.45,3553.72,242671,862384690.75,19830,154239,63.56,ok,3,2018,-0.5717241186502409,Slight negative,3535.185714285713,14.460333675343215,28.92066735068643,3535.185714285713,3549.646047961056,3520.72538061037
202,202,HEROMOTOCO,EQ,2018-03-06,3556.45,3571.1,3595.0,3544.7,3552.5,3561.9,3579.92,380991,1363915667.1,24040,291192,76.43,ok,3,2018,0.15324269988332695,Slight or No change,3531.6142857142845,3.853731957771526,7.707463915543052,3531.6142857142845,3535.4680176720562,3527.7605537565128
203,203,HEROMOTOCO,EQ,2018-03-07,3561.9,3550.0,3560.0,3515.0,3542.05,3554.4,3541.06,234750,831264778.2,22085,155735,66.34,ok,3,2018,-0.21056177882591287,Slight or No change,3528.6392857142846,5.303300859121759,10.606601718243517,3528.6392857142846,3533.9425865734065,3523.3359848551627
204,204,HEROMOTOCO,EQ,2018-03-08,3554.4,3561.0,3601.0,3545.65,3600.0,3586.7,3570.5,145720,520293412.9,14399,80536,55.27,ok,3,2018,0.9087328381723879,Slight positive,3532.8857142857128,22.839549032373906,45.67909806474781,3532.8857142857128,3555.7252633180865,3510.046165253339
205,205,HEROMOTOCO,EQ,2018-03-09,3586.7,3605.9,3661.45,3581.0,3589.3,3586.35,3626.03,272293,987341497.25,23366,106528,39.12,ok,3,2018,-0.00975827362198478,Slight or No change,3539.467857142856,0.24748737754928454,0.4949747550985691,3539.467857142856,3539.715344520405,3539.2203697653067
206,206,HEROMOTOCO,EQ,2018-03-12,3586.35,3600.4,3718.0,3599.85,3707.3,3694.5,3656.46,192336,703268328.15,14773,95095,49.44,ok,3,2018,3.0156008197749884,Among top gainers,3555.810714285713,76.47359838533407,152.94719677066814,3555.810714285713,3632.284312671047,3479.337115900379
207,207,HEROMOTOCO,EQ,2018-03-13,3694.5,3694.95,3729.75,3672.0,3690.0,3701.2,3705.49,233650,865786929.15,28173,139569,59.73,ok,3,2018,0.18135065638109624,Slight or No change,3571.792857142856,4.737615434024419,9.475230868048838,3571.792857142856,3576.5304725768806,3567.0552417088315
208,208,HEROMOTOCO,EQ,2018-03-14,3701.2,3680.0,3687.2,3622.0,3642.0,3639.35,3645.49,192489,701715901.1,17102,108171,56.2,ok,3,2018,-1.6710796498432878,Negative,3582.4071428571415,43.73455441639986,87.46910883279972,3582.4071428571415,3626.1416972735415,3538.6725884407415
209,209,HEROMOTOCO,EQ,2018-03-15,3639.35,3641.9,3690.0,3632.0,3643.6,3640.8,3659.65,198082,724909905.5,12521,80831,40.81,ok,3,2018,0.039842279527935176,Slight or No change,3593.807142857142,1.025304833458509,2.050609666917018,3593.807142857142,3594.8324476906005,3592.7818380236836
210,210,HEROMOTOCO,EQ,2018-03-16,3640.8,3665.0,3665.0,3530.65,3542.0,3546.1,3567.94,462796,1651227537.25,43277,343269,74.17,ok,3,2018,-2.6010766864425494,Negative,3597.478571428571,66.9630121783823,133.9260243567646,3597.478571428571,3664.441583606953,3530.5155592501887
211,211,HEROMOTOCO,EQ,2018-03-19,3546.1,3546.0,3549.0,3490.8,3517.85,3515.3,3512.49,252482,886839344.15,16669,149387,59.17,ok,3,2018,-0.8685598262880291,Slight negative,3595.867857142857,21.77888886061448,43.55777772122896,3595.867857142857,3617.6467460034714,3574.088968282242
212,212,HEROMOTOCO,EQ,2018-03-20,3515.3,3498.1,3537.0,3498.1,3510.6,3513.8,3515.1,212901,748368753.35,20764,145563,68.37,ok,3,2018,-0.04267061132762207,Slight or No change,3590.746428571428,1.0606601733110124,2.1213203466220247,3590.746428571428,3591.8070887447393,3589.685768398117
213,213,HEROMOTOCO,EQ,2018-03-21,3513.8,3529.95,3529.95,3455.55,3455.55,3463.6,3482.27,667122,2323097602.05,51084,448034,67.16,ok,3,2018,-1.4286527406226934,Negative,3581.2392857142854,35.496760415615434,70.99352083123087,3581.2392857142854,3616.736046129901,3545.74252529867
214,214,HEROMOTOCO,EQ,2018-03-22,3463.6,3473.2,3484.85,3440.0,3455.0,3452.3,3455.26,482411,1666857634.85,39040,327912,67.97,ok,3,2018,-0.3262501443584642,Slight or No change,3572.339285714286,7.990306627658645,15.98061325531729,3572.339285714286,3580.3295923419446,3564.348979086627
215,215,HEROMOTOCO,EQ,2018-03-23,3452.3,3435.1,3435.1,3361.05,3414.5,3413.75,3396.59,423299,1437772074.6,39418,257572,60.85,ok,3,2018,-1.116646873099103,Negative,3562.1464285714287,27.25896641482151,54.51793282964302,3562.1464285714287,3589.40539498625,3534.8874621566074
216,216,HEROMOTOCO,EQ,2018-03-26,3413.75,3414.0,3501.7,3365.5,3468.2,3481.7,3429.65,359650,1233472000.25,36687,204220,56.78,ok,3,2018,1.9904796777737044,Positive,3556.417857142857,48.04790578166948,96.09581156333896,3556.417857142857,3604.4657629245266,3508.3699513611873
217,217,HEROMOTOCO,EQ,2018-03-27,3481.7,3485.1,3488.0,3436.0,3471.0,3464.7,3460.51,325438,1126182872.55,20197,224319,68.93,ok,3,2018,-0.4882672257805143,Slight or No change,3550.0107142857137,12.020815280333448,24.041630560666896,3550.0107142857137,3562.031529566047,3537.9898990053803
218,218,HEROMOTOCO,EQ,2018-03-28,3464.7,3455.0,3579.0,3428.05,3534.0,3542.8,3516.82,786796,2767016722.45,55307,343604,43.67,ok,3,2018,2.254163419632293,Positive,3546.875,55.22503961070088,110.45007922140177,3546.875,3602.100039610701,3491.649960389299
219,219,HEROMOTOCO,EQ,2018-04-02,3542.8,3544.0,3654.65,3512.2,3640.0,3646.0,3592.76,244943,880020770.55,24452,73473,30.0,ok,4,2018,2.9129502088743218,Positive,3551.1357142857146,72.97341981846677,145.94683963693353,3551.1357142857146,3624.1091341041815,3478.1622944672476
220,220,HEROMOTOCO,EQ,2018-04-03,3646.0,3644.95,3669.0,3621.0,3640.4,3644.95,3642.8,318581,1160527924.05,26697,195779,61.45,ok,4,2018,-0.02879868348876213,Slight or No change,3547.5964285714285,0.7424621213633427,1.4849242427266853,3547.5964285714285,3548.3388906927917,3546.8539664500654
221,221,HEROMOTOCO,EQ,2018-04-04,3644.95,3653.5,3695.0,3627.0,3646.3,3667.15,3671.91,526063,1931657762.65,31871,343728,65.34,ok,4,2018,0.6090618527003101,Slight positive,3545.164285714286,15.697770542389952,31.395541084779904,3545.164285714286,3560.862056256676,3529.466515171896
222,222,HEROMOTOCO,EQ,2018-04-05,3667.15,3700.0,3796.0,3699.95,3790.0,3782.15,3753.95,440824,1654832345.5,36121,244863,55.55,ok,4,2018,3.1359502611019385,Among top gainers,3555.3642857142863,81.31727983645675,162.6345596729135,3555.3642857142863,3636.681565550743,3474.0470058778296
223,223,HEROMOTOCO,EQ,2018-04-06,3782.15,3781.0,3787.95,3750.0,3761.5,3779.45,3773.58,213101,804153767.8,16317,122314,57.4,ok,4,2018,-0.07138796716154028,Slight or No change,3565.2678571428573,1.9091883091975996,3.8183766183951993,3565.2678571428573,3567.177045452055,3563.3586688336595
224,224,HEROMOTOCO,EQ,2018-04-09,3779.45,3784.0,3807.1,3775.2,3800.0,3798.7,3797.54,265991,1010111521.55,23877,194148,72.99,ok,4,2018,0.5093333686118307,Slight positive,3583.3107142857143,13.61180553783698,27.22361107567396,3583.3107142857143,3596.9225198235513,3569.6989087478773
225,225,HEROMOTOCO,EQ,2018-04-10,3798.7,3815.0,3815.0,3714.0,3722.0,3718.3,3751.25,321682,1206710363.65,36718,208199,64.72,ok,4,2018,-2.1165135441071903,Negative,3597.8107142857143,56.85138520740062,113.70277041480124,3597.8107142857143,3654.662099493115,3540.9593290783137
226,226,HEROMOTOCO,EQ,2018-04-11,3718.3,3732.0,3755.0,3681.0,3747.35,3739.35,3715.19,291118,1081559744.15,11795,183774,63.13,ok,4,2018,0.5661189253153287,Slight positive,3613.9214285714284,14.884597743997325,29.76919548799465,3613.9214285714284,3628.8060263154257,3599.036830827431
227,227,HEROMOTOCO,EQ,2018-04-12,3739.35,3744.0,3786.5,3726.05,3737.35,3749.45,3753.86,115113,432117940.05,14309,45018,39.11,ok,4,2018,0.2701004185219347,Slight or No change,3634.3392857142853,7.141778490018267,14.283556980036535,3634.3392857142853,3641.4810642043035,3627.197507224267
228,228,HEROMOTOCO,EQ,2018-04-13,3749.45,3759.8,3770.0,3698.0,3735.65,3725.9,3729.4,164961,615205991.8,18192,74864,45.38,ok,4,2018,-0.6280921201776146,Slight negative,3653.8821428571423,16.65236469695987,33.30472939391974,3653.8821428571423,3670.534507554102,3637.2297781601824
229,229,HEROMOTOCO,EQ,2018-04-16,3725.9,3723.0,3810.0,3710.2,3807.0,3803.15,3786.5,164316,622183147.4,13594,60556,36.85,ok,4,2018,2.0733245658767,Positive,3681.696428571428,54.62399884666314,109.24799769332628,3681.696428571428,3736.320427418091,3627.072429724765
230,230,HEROMOTOCO,EQ,2018-04-17,3803.15,3825.0,3825.0,3763.15,3765.1,3769.0,3782.51,223874,846805651.8,23516,139364,62.25,ok,4,2018,-0.897939865637698,Slight negative,3702.2178571428567,24.147696577522122,48.295393155044245,3702.2178571428567,3726.365553720379,3678.0701605653344
231,231,HEROMOTOCO,EQ,2018-04-18,3769.0,3765.05,3784.0,3731.6,3739.4,3737.8,3748.93,204458,766499612.3,20797,127988,62.6,ok,4,2018,-0.8278057840275909,Slight negative,3721.725,22.061731573029498,44.123463146058995,3721.725,3743.7867315730296,3699.6632684269703
232,232,HEROMOTOCO,EQ,2018-04-19,3737.8,3765.0,3770.0,3709.0,3710.0,3723.6,3738.45,234124,875261236.3,26688,133356,56.96,ok,4,2018,-0.3799026165123953,Slight or No change,3734.6392857142855,10.040916292879462,20.081832585758924,3734.6392857142855,3744.680202007165,3724.598369421406
233,233,HEROMOTOCO,EQ,2018-04-20,3723.6,3725.0,3750.3,3690.0,3737.2,3742.7,3726.94,399283,1488101844.25,26626,293271,73.45,ok,4,2018,0.5129444623482637,Slight positive,3741.5464285714284,13.505739520684774,27.011479041369547,3741.5464285714284,3755.0521680921133,3728.0406890507434
234,234,HEROMOTOCO,EQ,2018-04-23,3742.7,3736.4,3736.4,3691.35,3714.0,3718.2,3710.61,236404,877202124.15,15003,130122,55.04,ok,4,2018,-0.6546076361984676,Slight negative,3746.778571428571,17.32411613908814,34.64823227817628,3746.778571428571,3764.1026875676594,3729.4544552894827
235,235,HEROMOTOCO,EQ,2018-04-24,3718.2,3740.0,3744.0,3706.3,3718.0,3716.9,3719.26,333702,1241125343.55,21306,243728,73.04,ok,4,2018,-0.034963154214395775,Slight or No change,3750.3321428571426,0.9192388159625269,1.8384776319250538,3750.3321428571426,3751.2513816731052,3749.41290404118
236,236,HEROMOTOCO,EQ,2018-04-25,3716.9,3736.0,3753.0,3700.9,3709.55,3717.2,3728.1,219848,819615194.85,18140,105796,48.12,ok,4,2018,0.00807124216415378,Slight or No change,3745.6928571428566,0.21213203619060667,0.42426407238121333,3745.6928571428566,3745.9049891790473,3745.480725106666
237,237,HEROMOTOCO,EQ,2018-04-26,3717.2,3707.0,3774.55,3659.05,3770.0,3761.85,3717.88,341735,1270529986.1,27561,227781,66.65,ok,4,2018,1.2011729258581738,Positive,3744.435714285714,31.572317779987856,63.14463555997571,3744.435714285714,3776.0080320657016,3712.863396505726
238,238,HEROMOTOCO,EQ,2018-04-27,3761.85,3768.1,3776.95,3704.5,3710.1,3713.5,3747.05,571451,2141255969.2,36228,411486,72.01,ok,4,2018,-1.285271874210825,Negative,3738.3499999999995,34.18861287037765,68.3772257407553,3738.3499999999995,3772.538612870377,3704.1613871296217
239,239,HEROMOTOCO,EQ,2018-04-30,3713.5,3731.0,3750.0,3717.05,3732.0,3732.25,3732.78,216291,807366547.5,13742,168097,77.72,ok,4,2018,0.5049145011444711,Slight positive,3739.346428571428,13.258252147275616,26.516504294551233,3739.346428571428,3752.6046807187035,3726.0881764241526
240,240,HEROMOTOCO,EQ,2018-05-02,3732.25,3751.0,3774.0,3640.0,3648.0,3664.1,3715.76,715845,2659904807.3,63938,280413,39.17,ok,5,2018,-1.8259762877620769,Negative,3733.971428571428,48.18932713787362,96.37865427574724,3733.971428571428,3782.1607557093016,3685.7821014335545
241,241,HEROMOTOCO,EQ,2018-05-03,3664.1,3665.0,3682.95,3637.4,3649.0,3655.6,3663.78,393371,1441226119.3,45121,239420,60.86,ok,5,2018,-0.23198056821592816,Slight or No change,3727.2678571428564,6.010407640204819,12.020815280409638,3727.2678571428564,3733.2782647830613,3721.2574495026515
242,242,HEROMOTOCO,EQ,2018-05-04,3655.6,3655.0,3669.85,3643.4,3655.65,3659.75,3658.55,279580,1022857121.7,37007,212964,76.17,ok,5,2018,0.11352445562973212,Slight or No change,3722.5428571428565,2.9344931421731952,5.8689862843463905,3722.5428571428565,3725.47735028503,3719.608364000683
243,243,HEROMOTOCO,EQ,2018-05-07,3659.75,3662.95,3679.0,3622.75,3645.0,3648.05,3657.42,198507,726023700.65,13411,127835,64.4,ok,5,2018,-0.31969396816722284,Slight or No change,3711.4642857142853,8.273149339973791,16.546298679947583,3711.4642857142853,3719.737435054259,3703.1911363743116
244,244,HEROMOTOCO,EQ,2018-05-08,3648.05,3659.9,3674.0,3640.15,3660.65,3657.3,3657.58,360338,1317966748.8,23149,309305,85.84,ok,5,2018,0.2535601211606231,Slight or No change,3703.485714285714,6.540737726092342,13.081475452184684,3703.485714285714,3710.026452011806,3696.944976559622
245,245,HEROMOTOCO,EQ,2018-05-09,3657.3,3660.0,3685.0,3635.0,3658.0,3654.4,3659.37,259686,950287383.9,25122,169725,65.36,ok,5,2018,-0.07929346785880975,Slight or No change,3697.528571428571,2.0506096658040276,4.101219331608055,3697.528571428571,3699.579181094375,3695.477961762767
246,246,HEROMOTOCO,EQ,2018-05-10,3654.4,3663.0,3665.35,3625.05,3650.0,3646.0,3646.03,352223,1284213945.3,72589,276639,78.54,ok,5,2018,-0.22985989492119166,Slight or No change,3691.985714285714,5.9396969620975675,11.879393924195135,3691.985714285714,3697.9254112478116,3686.0460173236165
247,247,HEROMOTOCO,EQ,2018-05-11,3646.0,3655.0,3655.0,3591.0,3616.0,3618.3,3610.98,246696,890814378.45,15364,160376,65.01,ok,5,2018,-0.7597366977509568,Slight negative,3683.1,19.586857838912472,39.173715677824944,3683.1,3702.6868578389126,3663.513142161087
248,248,HEROMOTOCO,EQ,2018-05-14,3618.3,3625.0,3655.05,3624.2,3654.0,3648.3,3645.03,223997,816475195.25,11632,148515,66.3,ok,5,2018,0.8291186468783573,Slight positive,3678.1071428571436,21.21320343563782,42.42640687127564,3678.1071428571436,3699.3203462927813,3656.893939421506
249,249,HEROMOTOCO,EQ,2018-05-15,3648.3,3650.0,3659.35,3631.05,3650.0,3649.6,3650.43,341729,1247457960.85,18151,263250,77.03,ok,5,2018,0.0356330345640421,Slight or No change,3673.3,0.9192388164008001,1.8384776328016001,3673.3,3674.219238816401,3672.3807611835996
250,250,HEROMOTOCO,EQ,2018-05-16,3649.6,3639.0,3639.0,3501.6,3580.0,3575.5,3561.04,395161,1407186098.75,34706,214482,54.28,ok,5,2018,-2.030359491451117,Negative,3663.178571428572,52.39661248594259,104.79322497188518,3663.178571428572,3715.5751839145146,3610.7819589426294
251,251,HEROMOTOCO,EQ,2018-05-17,3575.5,3600.0,3604.95,3535.0,3559.0,3554.55,3556.13,350935,1247971272.85,26252,236085,67.27,ok,5,2018,-0.5859320374772659,Slight negative,3648.3714285714295,14.813887065951016,29.627774131902033,3648.3714285714295,3663.1853156373804,3633.5575415054786
252,252,HEROMOTOCO,EQ,2018-05-18,3554.55,3550.0,3575.0,3535.35,3568.75,3561.05,3558.75,424207,1509647034.0,39567,344359,81.18,ok,5,2018,0.18286421628617155,Slight or No change,3637.482142857144,4.596194078022949,9.192388156045897,3637.482142857144,3642.078336935167,3632.885948779121
253,253,HEROMOTOCO,EQ,2018-05-21,3561.05,3578.6,3578.6,3461.75,3469.95,3492.9,3500.57,258835,906070940.0,30585,160193,61.89,ok,5,2018,-1.9137613906010875,Negative,3620.3857142857155,48.189327137896804,96.37865427579361,3620.3857142857155,3668.575041423612,3572.1963871478188
254,254,HEROMOTOCO,EQ,2018-05-22,3492.9,3467.1,3516.95,3450.0,3505.0,3499.9,3497.23,323714,1132102611.2,31615,230827,71.31,ok,5,2018,0.20040653897908103,Slight or No change,3608.657142857144,4.949747468667352,9.899494937334705,3608.657142857144,3613.6068903258115,3603.707395388477
255,255,HEROMOTOCO,EQ,2018-05-23,3499.9,3494.5,3494.8,3452.0,3483.45,3482.95,3478.4,155958,542484170.8,27025,111114,71.25,ok,5,2018,-0.4842995514157678,Slight or No change,3596.325000000001,11.985459941263832,23.970919882527664,3596.325000000001,3608.310459941265,3584.3395400587374
256,256,HEROMOTOCO,EQ,2018-05-24,3482.95,3495.0,3509.9,3445.95,3500.05,3489.9,3471.85,324856,1127850645.45,19604,226110,69.6,ok,5,2018,0.19954349043196373,Slight or No change,3584.1928571428584,4.914392129622586,9.828784259245172,3584.1928571428584,3589.107249272481,3579.2784650132357
257,257,HEROMOTOCO,EQ,2018-05-25,3489.9,3480.0,3575.0,3461.85,3537.35,3552.85,3533.95,177764,628208768.85,18918,90226,50.76,ok,5,2018,1.803776612510388,Positive,3577.3928571428582,44.51237187572972,89.02474375145944,3577.3928571428582,3621.9052290185878,3532.8804852671287
258,258,HEROMOTOCO,EQ,2018-05-28,3552.85,3570.0,3610.0,3537.35,3608.15,3599.8,3586.81,191457,686719234.3,20708,92818,48.48,ok,5,2018,1.3214743093572734,Positive,3573.285714285715,33.19866337674837,66.39732675349674,3573.285714285715,3606.4843776624634,3540.087050908967
259,259,HEROMOTOCO,EQ,2018-05-29,3599.8,3608.15,3624.0,3565.2,3615.85,3610.4,3599.64,309517,1114148735.25,20652,134759,43.54,ok,5,2018,0.2944608033779605,Slight or No change,3570.1428571428582,7.495331880732528,14.990663761465056,3570.1428571428582,3577.6381890235907,3562.647525262126
260,260,HEROMOTOCO,EQ,2018-05-30,3610.4,3594.9,3622.45,3528.4,3589.0,3601.45,3590.26,237040,851034962.65,28428,114430,48.27,ok,5,2018,-0.2478949700864264,Slight or No change,3566.9607142857153,6.328605691803058,12.657211383606116,3566.9607142857153,3573.2893199775185,3560.632108593912
261,261,HEROMOTOCO,EQ,2018-05-31,3601.45,3610.0,3614.15,3530.1,3550.0,3544.9,3551.91,707484,2512920320.0,59331,432185,61.09,ok,5,2018,-1.5702008913076604,Negative,3561.717857142858,39.98688847613217,79.97377695226434,3561.717857142858,3601.7047456189903,3521.730968666726
262,262,HEROMOTOCO,EQ,2018-06-01,3544.9,3563.5,3637.0,3554.2,3622.0,3626.3,3607.86,300310,1083475101.0,20048,128408,42.76,ok,6,2018,2.296256593980095,Positive,3560.146428571429,57.558491988606754,115.11698397721351,3560.146428571429,3617.704920560036,3502.5879365828223
263,263,HEROMOTOCO,EQ,2018-06-04,3626.3,3669.85,3669.85,3592.85,3605.0,3613.6,3623.81,230153,834030627.45,24450,112646,48.94,ok,6,2018,-0.3502192317238029,Slight or No change,3557.5750000000007,8.980256121191166,17.960512242382332,3557.5750000000007,3566.555256121192,3548.5947438788094
264,264,HEROMOTOCO,EQ,2018-06-05,3613.6,3600.1,3619.0,3565.3,3614.0,3610.4,3596.53,225466,810895582.8,30535,130365,57.82,ok,6,2018,-0.0885543502324504,Slight or No change,3560.067857142858,2.2627417002970716,4.525483400594143,3560.067857142858,3562.3305988431553,3557.8051154425607
265,265,HEROMOTOCO,EQ,2018-06-06,3610.4,3624.95,3640.0,3598.0,3639.0,3635.2,3628.02,211568,767573443.75,17957,114999,54.36,ok,6,2018,0.6869044981165473,Slight positive,3565.8285714285716,17.53624817348751,35.07249634697502,3565.8285714285716,3583.364819602059,3548.2923232550843
266,266,HEROMOTOCO,EQ,2018-06-07,3635.2,3652.0,3667.45,3628.3,3663.0,3651.5,3649.62,222475,811948468.5,25818,130574,58.69,ok,6,2018,0.4483934859154992,Slight or No change,3572.289285714286,11.525840533424025,23.05168106684805,3572.289285714286,3583.81512624771,3560.763445180862
267,267,HEROMOTOCO,EQ,2018-06-08,3651.5,3657.0,3660.0,3608.4,3630.05,3635.15,3629.91,175173,635862285.1,21162,85736,48.94,ok,6,2018,-0.4477611940298498,Slight or No change,3582.4500000000003,11.561195872482921,23.122391744965842,3582.4500000000003,3594.0111958724833,3570.8888041275172
268,268,HEROMOTOCO,EQ,2018-06-11,3635.15,3637.9,3645.9,3600.0,3608.75,3612.3,3622.59,249101,902389628.1,26322,201987,81.09,ok,6,2018,-0.628584790173714,Slight negative,3590.4785714285717,16.157389950180715,32.31477990036143,3590.4785714285717,3606.6359613787527,3574.321181478391
269,269,HEROMOTOCO,EQ,2018-06-12,3612.3,3624.8,3712.2,3601.3,3693.0,3687.85,3658.38,257348,941477138.95,26563,131195,50.98,ok,6,2018,2.0914652714337123,Positive,3605.1142857142863,53.421917318660945,106.84383463732189,3605.1142857142863,3658.5362030329475,3551.692368395625
270,270,HEROMOTOCO,EQ,2018-06-13,3687.85,3704.7,3708.9,3679.0,3694.8,3696.8,3695.56,209724,775047142.9,16798,128045,61.05,ok,6,2018,0.24268882953482065,Slight or No change,3619.892857142858,6.328605691721778,12.657211383443556,3619.892857142858,3626.2214628345796,3613.564251451136
271,271,HEROMOTOCO,EQ,2018-06-14,3696.8,3690.05,3706.15,3667.1,3690.25,3695.6,3690.2,155159,572568207.55,13807,100793,64.96,ok,6,2018,-0.0324605063839023,Slight or No change,3630.0892857142862,0.8485281381535349,1.6970562763070698,3630.0892857142862,3630.93781385244,3629.2407575761326
